administration_date;region_name;age_range;supplier;first_dose;second_dose;Total_doses
2021-03-19;Sardegna;70-79;Pfizer/BioNTech;654;149;803
2021-03-19;Sardegna;80-89;Pfizer/BioNTech;2838;322;3160
2021-03-19;Sardegna;90+;Pfizer/BioNTech;416;91;507
2021-03-19;Sicilia;16-19;Pfizer/BioNTech;39;19;58
2021-03-19;Sicilia;20-29;Pfizer/BioNTech;275;381;656
2021-03-19;Sicilia;30-39;Pfizer/BioNTech;334;269;603
2021-03-19;Sicilia;40-49;Pfizer/BioNTech;577;269;846
2021-03-19;Sicilia;50-59;Pfizer/BioNTech;1213;309;1522
2021-03-19;Sicilia;60-69;Pfizer/BioNTech;2104;189;2293
2021-03-19;Sicilia;70-79;Pfizer/BioNTech;2890;103;2993
2021-03-19;Sicilia;80-89;Pfizer/BioNTech;1490;3458;4948
2021-03-19;Sicilia;90+;Pfizer/BioNTech;252;451;703
2021-03-19;Toscana;16-19;Pfizer/BioNTech;25;0;25
2021-03-19;Toscana;20-29;Pfizer/BioNTech;24;65;89
2021-03-19;Toscana;30-39;Pfizer/BioNTech;47;117;164
2021-03-19;Toscana;40-49;Pfizer/BioNTech;72;132;204
2021-03-19;Toscana;50-59;Pfizer/BioNTech;68;196;264
2021-03-19;Toscana;60-69;Pfizer/BioNTech;45;105;150
2021-03-19;Toscana;70-79;Pfizer/BioNTech;35;31;66
2021-03-19;Toscana;80-89;Pfizer/BioNTech;2158;450;2608
2021-03-19;Toscana;90+;Pfizer/BioNTech;836;1419;2255
2021-03-19;Umbria;16-19;Pfizer/BioNTech;5;0;5
2021-03-19;Umbria;20-29;Pfizer/BioNTech;14;32;46
2021-03-19;Umbria;30-39;Pfizer/BioNTech;14;78;92
2021-03-19;Umbria;40-49;Pfizer/BioNTech;30;117;147
2021-03-19;Umbria;50-59;Pfizer/BioNTech;42;127;169
2021-03-19;Umbria;60-69;Pfizer/BioNTech;27;103;130
2021-03-19;Umbria;70-79;Pfizer/BioNTech;6;31;37
2021-03-19;Umbria;80-89;Pfizer/BioNTech;36;149;185
2021-03-19;Umbria;90+;Pfizer/BioNTech;9;8;17
2021-03-19;Valle d'Aosta / Vallée d'Aoste;60-69;Pfizer/BioNTech;1;1;2
2021-03-19;Valle d'Aosta / Vallée d'Aoste;70-79;Pfizer/BioNTech;0;1;1
2021-03-19;Valle d'Aosta / Vallée d'Aoste;90+;Pfizer/BioNTech;0;3;3
2021-03-19;Veneto;16-19;Pfizer/BioNTech;4;16;20
2021-03-19;Veneto;20-29;Pfizer/BioNTech;217;312;529
2021-03-19;Veneto;30-39;Pfizer/BioNTech;339;305;644
2021-03-19;Veneto;40-49;Pfizer/BioNTech;430;414;844
2021-03-19;Veneto;50-59;Pfizer/BioNTech;544;490;1034
2021-03-19;Veneto;60-69;Pfizer/BioNTech;409;238;647
2021-03-19;Veneto;70-79;Pfizer/BioNTech;343;107;450
2021-03-19;Veneto;80-89;Pfizer/BioNTech;2531;3900;6431
2021-03-19;Veneto;90+;Pfizer/BioNTech;961;55;1016
2021-03-19;Abruzzo;16-19;Vaxzevria (AstraZeneca);12;0;12
2021-03-19;Abruzzo;20-29;Vaxzevria (AstraZeneca);53;1;54
2021-03-19;Abruzzo;30-39;Vaxzevria (AstraZeneca);41;0;41
2021-03-19;Abruzzo;40-49;Vaxzevria (AstraZeneca);63;1;64
2021-03-19;Abruzzo;50-59;Vaxzevria (AstraZeneca);66;3;69
2021-03-19;Abruzzo;60-69;Vaxzevria (AstraZeneca);47;0;47
2021-03-19;Abruzzo;70-79;Vaxzevria (AstraZeneca);19;0;19
2021-03-19;Basilicata;20-29;Vaxzevria (AstraZeneca);10;0;10
2021-03-19;Basilicata;30-39;Vaxzevria (AstraZeneca);32;0;32
2021-03-19;Basilicata;40-49;Vaxzevria (AstraZeneca);43;0;43
2021-03-19;Basilicata;50-59;Vaxzevria (AstraZeneca);66;0;66
2021-03-19;Basilicata;60-69;Vaxzevria (AstraZeneca);38;0;38
2021-03-19;Basilicata;70-79;Vaxzevria (AstraZeneca);1;0;1
2021-03-19;Calabria;20-29;Vaxzevria (AstraZeneca);2;0;2
2021-03-19;Calabria;30-39;Vaxzevria (AstraZeneca);2;0;2
2021-03-19;Calabria;40-49;Vaxzevria (AstraZeneca);16;0;16
2021-03-19;Calabria;50-59;Vaxzevria (AstraZeneca);33;0;33
2021-03-19;Calabria;60-69;Vaxzevria (AstraZeneca);29;0;29
2021-03-19;Campania;16-19;Vaxzevria (AstraZeneca);2;0;2
2021-03-19;Campania;20-29;Vaxzevria (AstraZeneca);139;0;139
2021-03-19;Campania;30-39;Vaxzevria (AstraZeneca);176;0;176
2021-03-19;Campania;40-49;Vaxzevria (AstraZeneca);258;0;258
2021-03-19;Campania;50-59;Vaxzevria (AstraZeneca);245;0;245
2021-03-19;Campania;60-69;Vaxzevria (AstraZeneca);201;0;201
2021-03-19;Campania;70-79;Vaxzevria (AstraZeneca);14;0;14
2021-03-19;Emilia-Romagna;20-29;Vaxzevria (AstraZeneca);205;0;205
2021-03-19;Emilia-Romagna;30-39;Vaxzevria (AstraZeneca);314;0;314
2021-03-19;Emilia-Romagna;40-49;Vaxzevria (AstraZeneca);401;1;402
2021-03-19;Emilia-Romagna;50-59;Vaxzevria (AstraZeneca);429;0;429
2021-03-19;Emilia-Romagna;60-69;Vaxzevria (AstraZeneca);145;0;145
2021-03-19;Emilia-Romagna;70-79;Vaxzevria (AstraZeneca);434;0;434
2021-03-19;Emilia-Romagna;80-89;Vaxzevria (AstraZeneca);2;0;2
2021-03-19;Emilia-Romagna;90+;Vaxzevria (AstraZeneca);1;0;1
2021-03-19;Friuli-Venezia Giulia;20-29;Vaxzevria (AstraZeneca);9;0;9
2021-03-19;Friuli-Venezia Giulia;30-39;Vaxzevria (AstraZeneca);26;0;26
2021-03-19;Friuli-Venezia Giulia;40-49;Vaxzevria (AstraZeneca);24;0;24
2021-03-19;Friuli-Venezia Giulia;50-59;Vaxzevria (AstraZeneca);44;0;44
2021-03-19;Friuli-Venezia Giulia;60-69;Vaxzevria (AstraZeneca);30;0;30
2021-03-19;Lazio;20-29;Vaxzevria (AstraZeneca);104;0;104
2021-03-19;Lazio;30-39;Vaxzevria (AstraZeneca);276;0;276
2021-03-19;Lazio;40-49;Vaxzevria (AstraZeneca);308;0;308
2021-03-19;Lazio;50-59;Vaxzevria (AstraZeneca);405;0;405
2021-03-19;Lazio;60-69;Vaxzevria (AstraZeneca);392;0;392
2021-03-19;Lazio;70-79;Vaxzevria (AstraZeneca);897;0;897
2021-03-19;Lazio;80-89;Vaxzevria (AstraZeneca);4;0;4
2021-03-19;Liguria;20-29;Vaxzevria (AstraZeneca);28;0;28
2021-03-19;Liguria;30-39;Vaxzevria (AstraZeneca);46;0;46
2021-03-19;Liguria;40-49;Vaxzevria (AstraZeneca);55;0;55
2021-03-19;Liguria;50-59;Vaxzevria (AstraZeneca);73;0;73
2021-03-19;Liguria;60-69;Vaxzevria (AstraZeneca);28;0;28
2021-03-19;Liguria;70-79;Vaxzevria (AstraZeneca);3;0;3
2021-03-19;Lombardia;16-19;Vaxzevria (AstraZeneca);2;0;2
2021-03-19;Lombardia;20-29;Vaxzevria (AstraZeneca);459;0;459
2021-03-19;Lombardia;30-39;Vaxzevria (AstraZeneca);829;0;829
2021-03-19;Lombardia;40-49;Vaxzevria (AstraZeneca);1052;0;1052
2021-03-19;Lombardia;50-59;Vaxzevria (AstraZeneca);1084;0;1084
2021-03-19;Lombardia;60-69;Vaxzevria (AstraZeneca);471;0;471
2021-03-19;Lombardia;70-79;Vaxzevria (AstraZeneca);98;0;98
2021-03-19;Marche;16-19;Vaxzevria (AstraZeneca);2;0;2
2021-03-19;Marche;30-39;Vaxzevria (AstraZeneca);2;0;2
2021-03-19;Marche;40-49;Vaxzevria (AstraZeneca);1;0;1
2021-03-19;Marche;50-59;Vaxzevria (AstraZeneca);3;0;3
2021-03-19;Marche;60-69;Vaxzevria (AstraZeneca);6;0;6
2021-03-19;Marche;70-79;Vaxzevria (AstraZeneca);5;0;5
2021-03-19;Marche;80-89;Vaxzevria (AstraZeneca);151;0;151
2021-03-19;Marche;90+;Vaxzevria (AstraZeneca);24;0;24
2021-03-19;Molise;20-29;Vaxzevria (AstraZeneca);65;0;65
2021-03-19;Molise;30-39;Vaxzevria (AstraZeneca);19;0;19
2021-03-19;Molise;40-49;Vaxzevria (AstraZeneca);47;0;47
2021-03-19;Molise;50-59;Vaxzevria (AstraZeneca);35;0;35
2021-03-19;Molise;60-69;Vaxzevria (AstraZeneca);94;0;94
2021-03-19;Provincia Autonoma Bolzano / Bozen;50-59;Vaxzevria (AstraZeneca);1;0;1
2021-03-19;Provincia Autonoma Bolzano / Bozen;70-79;Vaxzevria (AstraZeneca);7;0;7
2021-03-19;Provincia Autonoma Bolzano / Bozen;80-89;Vaxzevria (AstraZeneca);4;0;4
2021-03-19;Provincia Autonoma Trento;20-29;Vaxzevria (AstraZeneca);9;0;9
2021-03-19;Provincia Autonoma Trento;30-39;Vaxzevria (AstraZeneca);23;0;23
2021-03-19;Provincia Autonoma Trento;40-49;Vaxzevria (AstraZeneca);32;0;32
2021-03-19;Provincia Autonoma Trento;50-59;Vaxzevria (AstraZeneca);39;0;39
2021-03-19;Provincia Autonoma Trento;60-69;Vaxzevria (AstraZeneca);15;0;15
2021-03-19;Provincia Autonoma Trento;70-79;Vaxzevria (AstraZeneca);1;0;1
2021-03-19;Provincia Autonoma Trento;80-89;Vaxzevria (AstraZeneca);1;0;1
2021-03-19;Piemonte;16-19;Vaxzevria (AstraZeneca);1;0;1
2021-03-19;Piemonte;20-29;Vaxzevria (AstraZeneca);33;0;33
2021-03-19;Piemonte;30-39;Vaxzevria (AstraZeneca);61;0;61
2021-03-19;Piemonte;40-49;Vaxzevria (AstraZeneca);71;0;71
2021-03-19;Piemonte;50-59;Vaxzevria (AstraZeneca);92;0;92
2021-03-19;Piemonte;60-69;Vaxzevria (AstraZeneca);62;0;62
2021-03-19;Piemonte;70-79;Vaxzevria (AstraZeneca);8;0;8
2021-03-19;Piemonte;80-89;Vaxzevria (AstraZeneca);1;1;2
2021-03-19;Puglia;16-19;Vaxzevria (AstraZeneca);1;0;1
2021-03-19;Puglia;20-29;Vaxzevria (AstraZeneca);31;0;31
2021-03-19;Puglia;30-39;Vaxzevria (AstraZeneca);43;0;43
2021-03-19;Puglia;40-49;Vaxzevria (AstraZeneca);78;0;78
2021-03-19;Puglia;50-59;Vaxzevria (AstraZeneca);127;0;127
2021-03-19;Puglia;60-69;Vaxzevria (AstraZeneca);41;0;41
2021-03-19;Puglia;70-79;Vaxzevria (AstraZeneca);2;0;2
2021-03-19;Sardegna;30-39;Vaxzevria (AstraZeneca);6;0;6
2021-03-19;Sardegna;40-49;Vaxzevria (AstraZeneca);18;0;18
2021-03-19;Sardegna;50-59;Vaxzevria (AstraZeneca);34;0;34
2021-03-19;Sardegna;60-69;Vaxzevria (AstraZeneca);36;0;36
2021-03-19;Sardegna;80-89;Vaxzevria (AstraZeneca);0;1;1
2021-03-19;Sicilia;16-19;Vaxzevria (AstraZeneca);1;0;1
2021-03-19;Sicilia;20-29;Vaxzevria (AstraZeneca);38;1;39
2021-03-19;Sicilia;30-39;Vaxzevria (AstraZeneca);74;0;74
2021-03-19;Sicilia;40-49;Vaxzevria (AstraZeneca);115;0;115
2021-03-19;Sicilia;50-59;Vaxzevria (AstraZeneca);207;0;207
2021-03-19;Sicilia;60-69;Vaxzevria (AstraZeneca);202;1;203
2021-03-19;Sicilia;70-79;Vaxzevria (AstraZeneca);378;0;378
2021-03-19;Sicilia;80-89;Vaxzevria (AstraZeneca);0;1;1
2021-03-19;Toscana;20-29;Vaxzevria (AstraZeneca);4;0;4
2021-03-19;Toscana;30-39;Vaxzevria (AstraZeneca);16;0;16
2021-03-19;Toscana;40-49;Vaxzevria (AstraZeneca);23;0;23
2021-03-19;Toscana;50-59;Vaxzevria (AstraZeneca);33;0;33
2021-03-19;Toscana;60-69;Vaxzevria (AstraZeneca);33;0;33
2021-03-19;Toscana;70-79;Vaxzevria (AstraZeneca);2685;0;2685
2021-03-19;Toscana;80-89;Vaxzevria (AstraZeneca);554;0;554
2021-03-19;Umbria;16-19;Vaxzevria (AstraZeneca);1;0;1
2021-03-19;Umbria;20-29;Vaxzevria (AstraZeneca);103;0;103
2021-03-19;Umbria;30-39;Vaxzevria (AstraZeneca);156;0;156
2021-03-19;Umbria;40-49;Vaxzevria (AstraZeneca);303;0;303
2021-03-19;Umbria;50-59;Vaxzevria (AstraZeneca);255;0;255
2021-03-19;Umbria;60-69;Vaxzevria (AstraZeneca);82;0;82
2021-03-19;Umbria;70-79;Vaxzevria (AstraZeneca);4;0;4
2021-03-19;Valle d'Aosta / Vallée d'Aoste;20-29;Vaxzevria (AstraZeneca);40;0;40
2021-03-19;Valle d'Aosta / Vallée d'Aoste;30-39;Vaxzevria (AstraZeneca);39;0;39
2021-03-19;Valle d'Aosta / Vallée d'Aoste;40-49;Vaxzevria (AstraZeneca);150;1;151
2021-03-19;Valle d'Aosta / Vallée d'Aoste;50-59;Vaxzevria (AstraZeneca);13;0;13
2021-03-19;Valle d'Aosta / Vallée d'Aoste;60-69;Vaxzevria (AstraZeneca);41;0;41
2021-03-19;Veneto;20-29;Vaxzevria (AstraZeneca);82;0;82
2021-03-19;Veneto;30-39;Vaxzevria (AstraZeneca);134;0;134
2021-03-19;Veneto;40-49;Vaxzevria (AstraZeneca);234;0;234
2021-03-19;Veneto;50-59;Vaxzevria (AstraZeneca);317;0;317
2021-03-19;Veneto;60-69;Vaxzevria (AstraZeneca);122;0;122
2021-03-19;Veneto;70-79;Vaxzevria (AstraZeneca);6;0;6
2021-03-20;Abruzzo;20-29;Moderna;2;7;9
2021-03-20;Abruzzo;30-39;Moderna;5;6;11
2021-03-20;Abruzzo;40-49;Moderna;11;12;23
2021-03-20;Abruzzo;50-59;Moderna;12;3;15
2021-03-20;Abruzzo;60-69;Moderna;2;8;10
2021-03-20;Abruzzo;70-79;Moderna;2;7;9
2021-03-20;Abruzzo;80-89;Moderna;0;233;233
2021-03-20;Abruzzo;90+;Moderna;0;46;46
2021-03-20;Basilicata;70-79;Moderna;0;3;3
2021-03-20;Basilicata;80-89;Moderna;1;51;52
2021-03-20;Basilicata;90+;Moderna;0;9;9
2021-03-20;Calabria;16-19;Moderna;1;0;1
2021-03-20;Calabria;20-29;Moderna;5;2;7
2021-03-20;Calabria;30-39;Moderna;14;3;17
2021-03-20;Calabria;40-49;Moderna;18;6;24
2021-03-20;Calabria;50-59;Moderna;33;2;35
2021-03-20;Calabria;60-69;Moderna;55;4;59
2021-03-20;Calabria;70-79;Moderna;77;1;78
2021-03-20;Calabria;80-89;Moderna;296;210;506
2021-03-20;Calabria;90+;Moderna;70;39;109
2021-03-20;Campania;20-29;Moderna;3;0;3
2021-03-20;Campania;30-39;Moderna;1;1;2
2021-03-20;Campania;40-49;Moderna;2;0;2
2021-03-20;Campania;50-59;Moderna;2;2;4
2021-03-20;Campania;60-69;Moderna;2;3;5
2021-03-20;Campania;70-79;Moderna;11;1;12
2021-03-20;Campania;80-89;Moderna;265;138;403
2021-03-20;Campania;90+;Moderna;64;26;90
2021-03-20;Emilia-Romagna;16-19;Moderna;18;0;18
2021-03-20;Emilia-Romagna;20-29;Moderna;157;0;157
2021-03-20;Emilia-Romagna;30-39;Moderna;123;0;123
2021-03-20;Emilia-Romagna;40-49;Moderna;155;1;156
2021-03-20;Emilia-Romagna;50-59;Moderna;151;2;153
2021-03-20;Emilia-Romagna;60-69;Moderna;81;2;83
2021-03-20;Emilia-Romagna;70-79;Moderna;76;11;87
2021-03-20;Emilia-Romagna;80-89;Moderna;462;171;633
2021-03-20;Emilia-Romagna;90+;Moderna;208;123;331
2021-03-20;Friuli-Venezia Giulia;20-29;Moderna;0;43;43
2021-03-20;Friuli-Venezia Giulia;30-39;Moderna;0;43;43
2021-03-20;Friuli-Venezia Giulia;40-49;Moderna;1;41;42
2021-03-20;Friuli-Venezia Giulia;50-59;Moderna;0;65;65
2021-03-20;Friuli-Venezia Giulia;60-69;Moderna;0;24;24
2021-03-20;Friuli-Venezia Giulia;70-79;Moderna;0;3;3
2021-03-20;Friuli-Venezia Giulia;80-89;Moderna;0;160;160
2021-03-20;Friuli-Venezia Giulia;90+;Moderna;0;26;26
2021-03-20;Lazio;20-29;Moderna;4;0;4
2021-03-20;Lazio;30-39;Moderna;10;0;10
2021-03-20;Lazio;40-49;Moderna;27;0;27
2021-03-20;Lazio;50-59;Moderna;25;0;25
2021-03-20;Lazio;60-69;Moderna;36;1;37
2021-03-20;Lazio;70-79;Moderna;79;0;79
2021-03-20;Lazio;80-89;Moderna;600;653;1253
2021-03-20;Lazio;90+;Moderna;90;98;188
2021-03-20;Liguria;30-39;Moderna;1;0;1
2021-03-20;Liguria;40-49;Moderna;1;0;1
2021-03-20;Liguria;50-59;Moderna;2;0;2
2021-03-20;Liguria;60-69;Moderna;8;0;8
2021-03-20;Liguria;70-79;Moderna;19;0;19
2021-03-20;Liguria;80-89;Moderna;28;0;28
2021-03-20;Liguria;90+;Moderna;12;0;12
2021-03-20;Lombardia;20-29;Moderna;22;3;25
2021-03-20;Lombardia;30-39;Moderna;23;8;31
2021-03-20;Lombardia;40-49;Moderna;24;16;40
2021-03-20;Lombardia;50-59;Moderna;45;11;56
2021-03-20;Lombardia;60-69;Moderna;69;17;86
2021-03-20;Lombardia;70-79;Moderna;76;8;84
2021-03-20;Lombardia;80-89;Moderna;595;29;624
2021-03-20;Lombardia;90+;Moderna;123;14;137
2021-03-20;Marche;20-29;Moderna;2;18;20
2021-03-20;Marche;30-39;Moderna;1;16;17
2021-03-20;Marche;40-49;Moderna;7;30;37
2021-03-20;Marche;50-59;Moderna;4;40;44
2021-03-20;Marche;60-69;Moderna;3;22;25
2021-03-20;Marche;70-79;Moderna;2;16;18
2021-03-20;Marche;80-89;Moderna;6;41;47
2021-03-20;Marche;90+;Moderna;4;42;46
2021-03-20;Molise;20-29;Moderna;1;0;1
2021-03-20;Molise;40-49;Moderna;1;0;1
2021-03-20;Molise;50-59;Moderna;3;0;3
2021-03-20;Molise;70-79;Moderna;19;0;19
2021-03-20;Molise;80-89;Moderna;553;4;557
2021-03-20;Molise;90+;Moderna;28;2;30
2021-03-20;Piemonte;20-29;Moderna;1;0;1
2021-03-20;Piemonte;40-49;Moderna;1;0;1
2021-03-20;Piemonte;50-59;Moderna;1;0;1
2021-03-20;Piemonte;60-69;Moderna;1;0;1
2021-03-20;Piemonte;80-89;Moderna;215;2;217
2021-03-20;Piemonte;90+;Moderna;41;0;41
2021-03-20;Puglia;16-19;Moderna;1;3;4
2021-03-20;Puglia;20-29;Moderna;4;93;97
2021-03-20;Puglia;30-39;Moderna;10;244;254
2021-03-20;Puglia;40-49;Moderna;8;235;243
2021-03-20;Puglia;50-59;Moderna;21;194;215
2021-03-20;Puglia;60-69;Moderna;14;108;122
2021-03-20;Puglia;70-79;Moderna;31;62;93
2021-03-20;Puglia;80-89;Moderna;561;9;570
2021-03-20;Puglia;90+;Moderna;85;0;85
2021-03-20;Sardegna;20-29;Moderna;0;3;3
2021-03-20;Sardegna;30-39;Moderna;2;1;3
2021-03-20;Sardegna;40-49;Moderna;4;0;4
2021-03-20;Sardegna;50-59;Moderna;0;3;3
2021-03-20;Sardegna;60-69;Moderna;5;8;13
2021-03-20;Sardegna;70-79;Moderna;15;6;21
2021-03-20;Sardegna;80-89;Moderna;17;1132;1149
2021-03-20;Sardegna;90+;Moderna;3;56;59
2021-03-20;Sicilia;16-19;Moderna;1;0;1
2021-03-20;Sicilia;20-29;Moderna;14;8;22
2021-03-20;Sicilia;30-39;Moderna;15;5;20
2021-03-20;Sicilia;40-49;Moderna;24;17;41
2021-03-20;Sicilia;50-59;Moderna;44;14;58
2021-03-20;Sicilia;60-69;Moderna;21;9;30
2021-03-20;Sicilia;70-79;Moderna;35;18;53
2021-03-20;Sicilia;80-89;Moderna;84;136;220
2021-03-20;Sicilia;90+;Moderna;43;41;84
2021-03-20;Toscana;16-19;Moderna;2;2;4
2021-03-20;Toscana;20-29;Moderna;36;56;92
2021-03-20;Toscana;30-39;Moderna;45;27;72
2021-03-20;Toscana;40-49;Moderna;58;50;108
2021-03-20;Toscana;50-59;Moderna;101;70;171
2021-03-20;Toscana;60-69;Moderna;89;53;142
2021-03-20;Toscana;70-79;Moderna;106;32;138
2021-03-20;Toscana;80-89;Moderna;32;4;36
2021-03-20;Umbria;20-29;Moderna;0;3;3
2021-03-20;Umbria;30-39;Moderna;0;2;2
2021-03-20;Umbria;40-49;Moderna;2;9;11
2021-03-20;Umbria;50-59;Moderna;3;7;10
2021-03-20;Umbria;60-69;Moderna;2;3;5
2021-03-20;Umbria;70-79;Moderna;2;1;3
2021-03-20;Valle d'Aosta / Vallée d'Aoste;40-49;Moderna;0;1;1
2021-03-20;Valle d'Aosta / Vallée d'Aoste;50-59;Moderna;0;6;6
2021-03-20;Valle d'Aosta / Vallée d'Aoste;60-69;Moderna;0;2;2
2021-03-20;Valle d'Aosta / Vallée d'Aoste;70-79;Moderna;0;2;2
2021-03-20;Valle d'Aosta / Vallée d'Aoste;80-89;Moderna;0;5;5
2021-03-20;Valle d'Aosta / Vallée d'Aoste;90+;Moderna;0;6;6
2021-03-20;Veneto;20-29;Moderna;3;0;3
2021-03-20;Veneto;30-39;Moderna;3;0;3
2021-03-20;Veneto;40-49;Moderna;1;0;1
2021-03-20;Veneto;50-59;Moderna;7;0;7
2021-03-20;Veneto;60-69;Moderna;2;0;2
2021-03-20;Veneto;70-79;Moderna;4;0;4
2021-03-20;Veneto;80-89;Moderna;254;0;254
2021-03-20;Veneto;90+;Moderna;9;0;9
2021-03-20;Abruzzo;16-19;Pfizer/BioNTech;1;0;1
2021-03-20;Abruzzo;20-29;Pfizer/BioNTech;23;35;58
2021-03-20;Abruzzo;30-39;Pfizer/BioNTech;23;52;75
2021-03-20;Abruzzo;40-49;Pfizer/BioNTech;43;55;98
2021-03-20;Abruzzo;50-59;Pfizer/BioNTech;46;79;125
2021-03-20;Abruzzo;60-69;Pfizer/BioNTech;53;67;120
2021-03-20;Abruzzo;70-79;Pfizer/BioNTech;90;25;115
2021-03-20;Abruzzo;80-89;Pfizer/BioNTech;1798;1278;3076
2021-03-20;Abruzzo;90+;Pfizer/BioNTech;113;252;365
2021-03-20;Basilicata;20-29;Pfizer/BioNTech;2;15;17
2021-03-20;Basilicata;30-39;Pfizer/BioNTech;4;8;12
2021-03-20;Basilicata;40-49;Pfizer/BioNTech;0;26;26
2021-03-20;Basilicata;50-59;Pfizer/BioNTech;4;32;36
2021-03-20;Basilicata;60-69;Pfizer/BioNTech;8;11;19
2021-03-20;Basilicata;70-79;Pfizer/BioNTech;9;9;18
2021-03-20;Basilicata;80-89;Pfizer/BioNTech;53;698;751
2021-03-20;Basilicata;90+;Pfizer/BioNTech;7;149;156
2021-03-20;Calabria;16-19;Pfizer/BioNTech;2;2;4
2021-03-20;Calabria;20-29;Pfizer/BioNTech;55;17;72
2021-03-20;Calabria;30-39;Pfizer/BioNTech;113;42;155
2021-03-20;Calabria;40-49;Pfizer/BioNTech;123;78;201
2021-03-20;Calabria;50-59;Pfizer/BioNTech;188;85;273
2021-03-20;Calabria;60-69;Pfizer/BioNTech;336;73;409
2021-03-20;Calabria;70-79;Pfizer/BioNTech;363;60;423
2021-03-20;Calabria;80-89;Pfizer/BioNTech;1332;1499;2831
2021-03-20;Calabria;90+;Pfizer/BioNTech;315;265;580
2021-03-20;Campania;16-19;Pfizer/BioNTech;8;6;14
2021-03-20;Campania;20-29;Pfizer/BioNTech;108;73;181
2021-03-20;Campania;30-39;Pfizer/BioNTech;180;79;259
2021-03-20;Campania;40-49;Pfizer/BioNTech;207;108;315
2021-03-20;Campania;50-59;Pfizer/BioNTech;245;116;361
2021-03-20;Campania;60-69;Pfizer/BioNTech;323;97;420
2021-03-20;Campania;70-79;Pfizer/BioNTech;320;21;341
2021-03-20;Campania;80-89;Pfizer/BioNTech;2645;2726;5371
2021-03-20;Campania;90+;Pfizer/BioNTech;317;342;659
2021-03-20;Emilia-Romagna;16-19;Pfizer/BioNTech;9;0;9
2021-03-20;Emilia-Romagna;20-29;Pfizer/BioNTech;24;23;47
2021-03-20;Emilia-Romagna;30-39;Pfizer/BioNTech;35;58;93
2021-03-20;Emilia-Romagna;40-49;Pfizer/BioNTech;58;57;115
2021-03-20;Emilia-Romagna;50-59;Pfizer/BioNTech;124;79;203
2021-03-20;Emilia-Romagna;60-69;Pfizer/BioNTech;107;102;209
2021-03-20;Emilia-Romagna;70-79;Pfizer/BioNTech;543;49;592
2021-03-20;Emilia-Romagna;80-89;Pfizer/BioNTech;1983;4331;6314
2021-03-20;Emilia-Romagna;90+;Pfizer/BioNTech;239;1953;2192
2021-03-20;Friuli-Venezia Giulia;16-19;Pfizer/BioNTech;1;0;1
2021-03-20;Friuli-Venezia Giulia;20-29;Pfizer/BioNTech;32;43;75
2021-03-20;Friuli-Venezia Giulia;30-39;Pfizer/BioNTech;24;59;83
2021-03-20;Friuli-Venezia Giulia;40-49;Pfizer/BioNTech;28;87;115
2021-03-20;Friuli-Venezia Giulia;50-59;Pfizer/BioNTech;26;86;112
2021-03-20;Friuli-Venezia Giulia;60-69;Pfizer/BioNTech;20;56;76
2021-03-20;Friuli-Venezia Giulia;70-79;Pfizer/BioNTech;3;17;20
2021-03-20;Friuli-Venezia Giulia;80-89;Pfizer/BioNTech;745;1146;1891
2021-03-20;Friuli-Venezia Giulia;90+;Pfizer/BioNTech;121;192;313
2021-03-20;Lazio;16-19;Pfizer/BioNTech;33;3;36
2021-03-20;Lazio;20-29;Pfizer/BioNTech;119;83;202
2021-03-20;Lazio;30-39;Pfizer/BioNTech;187;103;290
2021-03-20;Lazio;40-49;Pfizer/BioNTech;305;151;456
2021-03-20;Lazio;50-59;Pfizer/BioNTech;456;217;673
2021-03-20;Lazio;60-69;Pfizer/BioNTech;583;224;807
2021-03-20;Lazio;70-79;Pfizer/BioNTech;1066;211;1277
2021-03-20;Lazio;80-89;Pfizer/BioNTech;3243;3465;6708
2021-03-20;Lazio;90+;Pfizer/BioNTech;589;675;1264
2021-03-20;Liguria;20-29;Pfizer/BioNTech;2;4;6
2021-03-20;Liguria;30-39;Pfizer/BioNTech;5;3;8
2021-03-20;Liguria;40-49;Pfizer/BioNTech;4;2;6
2021-03-20;Liguria;50-59;Pfizer/BioNTech;15;4;19
2021-03-20;Liguria;60-69;Pfizer/BioNTech;18;10;28
2021-03-20;Liguria;70-79;Pfizer/BioNTech;36;2;38
2021-03-20;Liguria;80-89;Pfizer/BioNTech;567;962;1529
2021-03-20;Liguria;90+;Pfizer/BioNTech;109;187;296
2021-03-20;Lombardia;16-19;Pfizer/BioNTech;2;10;12
2021-03-20;Lombardia;20-29;Pfizer/BioNTech;121;125;246
2021-03-20;Lombardia;30-39;Pfizer/BioNTech;134;211;345
2021-03-20;Lombardia;40-49;Pfizer/BioNTech;195;263;458
2021-03-20;Lombardia;50-59;Pfizer/BioNTech;233;390;623
2021-03-20;Lombardia;60-69;Pfizer/BioNTech;218;365;583
2021-03-20;Lombardia;70-79;Pfizer/BioNTech;178;235;413
2021-03-20;Lombardia;80-89;Pfizer/BioNTech;9144;5745;14889
2021-03-20;Lombardia;90+;Pfizer/BioNTech;852;2391;3243
2021-03-20;Marche;20-29;Pfizer/BioNTech;0;7;7
2021-03-20;Marche;30-39;Pfizer/BioNTech;6;3;9
2021-03-20;Marche;40-49;Pfizer/BioNTech;10;10;20
2021-03-20;Marche;50-59;Pfizer/BioNTech;11;16;27
